cpu_percent,process_count,ram_percent,scenario,source_tag,timestamp
99.9,348,55.7,ram_stress,local_psutil,2026-04-02 02:31:55
99.8,348,55.7,ram_stress,local_psutil,2026-04-02 02:31:56
100.0,346,55.6,ram_stress,local_psutil,2026-04-02 02:31:57
100.0,346,55.3,ram_stress,local_psutil,2026-04-02 02:31:58
99.9,346,55.3,ram_stress,local_psutil,2026-04-02 02:31:59
100.0,346,55.3,ram_stress,local_psutil,2026-04-02 02:32:00
99.9,348,55.3,ram_stress,local_psutil,2026-04-02 02:32:01
100.0,346,55.3,ram_stress,local_psutil,2026-04-02 02:32:02
100.0,346,55.4,ram_stress,local_psutil,2026-04-02 02:32:03
100.0,346,55.4,ram_stress,local_psutil,2026-04-02 02:32:04
100.0,346,55.4,ram_stress,local_psutil,2026-04-02 02:32:05
99.9,351,55.5,ram_stress,local_psutil,2026-04-02 02:32:06
100.0,347,55.5,ram_stress,local_psutil,2026-04-02 02:32:07
100.0,347,55.5,ram_stress,local_psutil,2026-04-02 02:32:08
100.0,347,55.6,ram_stress,local_psutil,2026-04-02 02:32:09
100.0,347,55.6,ram_stress,local_psutil,2026-04-02 02:32:10
100.0,351,55.6,ram_stress,local_psutil,2026-04-02 02:32:11
100.0,347,55.7,ram_stress,local_psutil,2026-04-02 02:32:12
100.0,347,55.7,ram_stress,local_psutil,2026-04-02 02:32:13
99.8,347,55.7,ram_stress,local_psutil,2026-04-02 02:32:14
100.0,347,55.8,ram_stress,local_psutil,2026-04-02 02:32:15
100.0,349,55.8,ram_stress,local_psutil,2026-04-02 02:32:16
100.0,347,55.9,ram_stress,local_psutil,2026-04-02 02:32:17
100.0,347,55.9,ram_stress,local_psutil,2026-04-02 02:32:18
99.7,347,55.8,ram_stress,local_psutil,2026-04-02 02:32:19
100.0,349,55.9,ram_stress,local_psutil,2026-04-02 02:32:20
100.0,350,55.9,ram_stress,local_psutil,2026-04-02 02:32:21
99.9,347,55.8,ram_stress,local_psutil,2026-04-02 02:32:22
100.0,347,55.9,ram_stress,local_psutil,2026-04-02 02:32:23
100.0,347,55.9,ram_stress,local_psutil,2026-04-02 02:32:24
100.0,349,55.9,ram_stress,local_psutil,2026-04-02 02:32:25
100.0,349,55.9,ram_stress,local_psutil,2026-04-02 02:32:26
100.0,347,55.9,ram_stress,local_psutil,2026-04-02 02:32:27
100.0,347,55.9,ram_stress,local_psutil,2026-04-02 02:32:28
99.9,347,55.9,ram_stress,local_psutil,2026-04-02 02:32:29
99.8,347,56.0,ram_stress,local_psutil,2026-04-02 02:32:30
100.0,349,56.0,ram_stress,local_psutil,2026-04-02 02:32:31
99.9,347,56.1,ram_stress,local_psutil,2026-04-02 02:32:32
100.0,347,56.2,ram_stress,local_psutil,2026-04-02 02:32:33
100.0,349,56.2,ram_stress,local_psutil,2026-04-02 02:32:34
100.0,347,56.2,ram_stress,local_psutil,2026-04-02 02:32:35
100.0,349,56.2,ram_stress,local_psutil,2026-04-02 02:32:36
99.8,347,56.2,ram_stress,local_psutil,2026-04-02 02:32:37
100.0,347,56.2,ram_stress,local_psutil,2026-04-02 02:32:38
99.8,349,56.2,ram_stress,local_psutil,2026-04-02 02:32:39
100.0,347,56.2,ram_stress,local_psutil,2026-04-02 02:32:40
100.0,349,56.3,ram_stress,local_psutil,2026-04-02 02:32:41
100.0,347,56.3,ram_stress,local_psutil,2026-04-02 02:32:42
100.0,347,56.3,ram_stress,local_psutil,2026-04-02 02:32:43
100.0,347,56.3,ram_stress,local_psutil,2026-04-02 02:32:44
99.9,347,56.4,ram_stress,local_psutil,2026-04-02 02:32:45
100.0,351,56.5,ram_stress,local_psutil,2026-04-02 02:32:46
100.0,347,56.5,ram_stress,local_psutil,2026-04-02 02:32:47
99.9,347,56.5,ram_stress,local_psutil,2026-04-02 02:32:48
100.0,347,56.5,ram_stress,local_psutil,2026-04-02 02:32:49
100.0,347,56.3,ram_stress,local_psutil,2026-04-02 02:32:50
100.0,351,56.3,ram_stress,local_psutil,2026-04-02 02:32:51
100.0,347,56.3,ram_stress,local_psutil,2026-04-02 02:32:52
100.0,347,56.3,ram_stress,local_psutil,2026-04-02 02:32:53
100.0,347,56.2,ram_stress,local_psutil,2026-04-02 02:32:54
100.0,347,56.2,ram_stress,local_psutil,2026-04-02 02:32:55
100.0,349,56.2,ram_stress,local_psutil,2026-04-02 02:32:56
100.0,347,56.2,ram_stress,local_psutil,2026-04-02 02:32:57
100.0,347,56.2,ram_stress,local_psutil,2026-04-02 02:32:58
100.0,347,56.3,ram_stress,local_psutil,2026-04-02 02:32:59
100.0,347,56.4,ram_stress,local_psutil,2026-04-02 02:33:00
100.0,349,56.4,ram_stress,local_psutil,2026-04-02 02:33:01
99.9,349,56.6,ram_stress,local_psutil,2026-04-02 02:33:02
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:03
100.0,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:04
99.9,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:05
100.0,349,56.5,ram_stress,local_psutil,2026-04-02 02:33:06
100.0,349,56.5,ram_stress,local_psutil,2026-04-02 02:33:07
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:08
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:09
100.0,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:10
99.9,349,56.6,ram_stress,local_psutil,2026-04-02 02:33:11
99.9,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:12
100.0,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:13
99.8,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:14
99.9,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:15
99.9,350,56.7,ram_stress,local_psutil,2026-04-02 02:33:16
100.0,347,56.7,ram_stress,local_psutil,2026-04-02 02:33:17
100.0,347,56.7,ram_stress,local_psutil,2026-04-02 02:33:18
100.0,349,56.7,ram_stress,local_psutil,2026-04-02 02:33:19
99.9,347,56.7,ram_stress,local_psutil,2026-04-02 02:33:20
100.0,349,56.7,ram_stress,local_psutil,2026-04-02 02:33:21
100.0,347,56.7,ram_stress,local_psutil,2026-04-02 02:33:22
100.0,347,56.8,ram_stress,local_psutil,2026-04-02 02:33:23
100.0,349,56.8,ram_stress,local_psutil,2026-04-02 02:33:24
99.9,347,56.9,ram_stress,local_psutil,2026-04-02 02:33:25
100.0,349,56.7,ram_stress,local_psutil,2026-04-02 02:33:26
100.0,347,56.7,ram_stress,local_psutil,2026-04-02 02:33:27
100.0,347,56.7,ram_stress,local_psutil,2026-04-02 02:33:28
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:29
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:30
100.0,349,56.8,ram_stress,local_psutil,2026-04-02 02:33:31
100.0,349,56.8,ram_stress,local_psutil,2026-04-02 02:33:32
100.0,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:33
99.9,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:34
99.9,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:35
100.0,349,56.5,ram_stress,local_psutil,2026-04-02 02:33:36
100.0,349,56.5,ram_stress,local_psutil,2026-04-02 02:33:37
100.0,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:38
99.8,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:39
100.0,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:40
100.0,349,56.6,ram_stress,local_psutil,2026-04-02 02:33:41
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:42
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:43
100.0,347,56.7,ram_stress,local_psutil,2026-04-02 02:33:44
100.0,349,56.7,ram_stress,local_psutil,2026-04-02 02:33:46
100.0,349,56.7,ram_stress,local_psutil,2026-04-02 02:33:47
99.9,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:48
100.0,347,56.7,ram_stress,local_psutil,2026-04-02 02:33:49
100.0,347,56.5,ram_stress,local_psutil,2026-04-02 02:33:50
100.0,350,56.5,ram_stress,local_psutil,2026-04-02 02:33:51
100.0,349,56.6,ram_stress,local_psutil,2026-04-02 02:33:52
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:53
99.8,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:54
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:55
99.9,348,56.6,ram_stress,local_psutil,2026-04-02 02:33:56
100.0,349,56.6,ram_stress,local_psutil,2026-04-02 02:33:57
100.0,347,56.6,ram_stress,local_psutil,2026-04-02 02:33:58
100.0,347,56.7,ram_stress,local_psutil,2026-04-02 02:33:59
99.9,347,56.7,ram_stress,local_psutil,2026-04-02 02:34:00
100.0,349,56.9,ram_stress,local_psutil,2026-04-02 02:34:01
100.0,349,56.9,ram_stress,local_psutil,2026-04-02 02:34:02
99.9,347,56.9,ram_stress,local_psutil,2026-04-02 02:34:03
100.0,347,56.9,ram_stress,local_psutil,2026-04-02 02:34:04
100.0,347,57.0,ram_stress,local_psutil,2026-04-02 02:34:05
100.0,351,56.9,ram_stress,local_psutil,2026-04-02 02:34:06
100.0,349,56.9,ram_stress,local_psutil,2026-04-02 02:34:07
100.0,347,56.9,ram_stress,local_psutil,2026-04-02 02:34:08
99.9,347,56.9,ram_stress,local_psutil,2026-04-02 02:34:09
100.0,348,57.0,ram_stress,local_psutil,2026-04-02 02:34:10
100.0,349,57.0,ram_stress,local_psutil,2026-04-02 02:34:11
99.7,349,57.0,ram_stress,local_psutil,2026-04-02 02:34:12
99.8,347,57.0,ram_stress,local_psutil,2026-04-02 02:34:13
100.0,347,57.1,ram_stress,local_psutil,2026-04-02 02:34:14
99.9,347,57.1,ram_stress,local_psutil,2026-04-02 02:34:15
100.0,351,57.1,ram_stress,local_psutil,2026-04-02 02:34:16
100.0,349,57.1,ram_stress,local_psutil,2026-04-02 02:34:17
100.0,347,57.1,ram_stress,local_psutil,2026-04-02 02:34:18
99.9,347,57.1,ram_stress,local_psutil,2026-04-02 02:34:19
100.0,347,57.2,ram_stress,local_psutil,2026-04-02 02:34:20
100.0,351,57.2,ram_stress,local_psutil,2026-04-02 02:34:21
100.0,349,57.2,ram_stress,local_psutil,2026-04-02 02:34:22
100.0,347,57.3,ram_stress,local_psutil,2026-04-02 02:34:23
99.8,347,57.3,ram_stress,local_psutil,2026-04-02 02:34:24
100.0,347,57.3,ram_stress,local_psutil,2026-04-02 02:34:25
100.0,349,57.3,ram_stress,local_psutil,2026-04-02 02:34:26
100.0,349,57.3,ram_stress,local_psutil,2026-04-02 02:34:27
100.0,347,57.3,ram_stress,local_psutil,2026-04-02 02:34:28
99.9,347,57.3,ram_stress,local_psutil,2026-04-02 02:34:29
100.0,347,57.3,ram_stress,local_psutil,2026-04-02 02:34:30
99.0,350,57.5,ram_stress,local_psutil,2026-04-02 02:34:31
100.0,351,57.5,ram_stress,local_psutil,2026-04-02 02:34:32
99.8,347,57.5,ram_stress,local_psutil,2026-04-02 02:34:33
99.8,347,57.5,ram_stress,local_psutil,2026-04-02 02:34:34
99.9,347,57.4,ram_stress,local_psutil,2026-04-02 02:34:35
100.0,350,57.5,ram_stress,local_psutil,2026-04-02 02:34:36
100.0,351,57.5,ram_stress,local_psutil,2026-04-02 02:34:37
99.5,346,57.5,ram_stress,local_psutil,2026-04-02 02:34:38
100.0,346,57.5,ram_stress,local_psutil,2026-04-02 02:34:39
100.0,346,57.5,ram_stress,local_psutil,2026-04-02 02:34:40
100.0,348,57.5,ram_stress,local_psutil,2026-04-02 02:34:41
100.0,348,57.5,ram_stress,local_psutil,2026-04-02 02:34:42
99.9,347,57.6,ram_stress,local_psutil,2026-04-02 02:34:43
99.9,349,57.7,ram_stress,local_psutil,2026-04-02 02:34:44
100.0,347,57.7,ram_stress,local_psutil,2026-04-02 02:34:45
100.0,349,57.7,ram_stress,local_psutil,2026-04-02 02:34:46
100.0,348,57.5,ram_stress,local_psutil,2026-04-02 02:34:47
100.0,347,57.5,ram_stress,local_psutil,2026-04-02 02:34:48
100.0,349,57.5,ram_stress,local_psutil,2026-04-02 02:34:49
99.8,347,57.5,ram_stress,local_psutil,2026-04-02 02:34:50
100.0,349,57.5,ram_stress,local_psutil,2026-04-02 02:34:51
100.0,349,57.4,ram_stress,local_psutil,2026-04-02 02:34:52
100.0,347,57.4,ram_stress,local_psutil,2026-04-02 02:34:53
100.0,347,57.5,ram_stress,local_psutil,2026-04-02 02:34:54
100.0,347,57.4,ram_stress,local_psutil,2026-04-02 02:34:55
100.0,349,57.5,ram_stress,local_psutil,2026-04-02 02:34:56
99.4,349,57.8,ram_stress,local_psutil,2026-04-02 02:34:57
100.0,349,57.8,ram_stress,local_psutil,2026-04-02 02:34:58
100.0,347,57.8,ram_stress,local_psutil,2026-04-02 02:34:59
100.0,347,57.9,ram_stress,local_psutil,2026-04-02 02:35:00
100.0,349,57.9,ram_stress,local_psutil,2026-04-02 02:35:01
99.9,349,57.9,ram_stress,local_psutil,2026-04-02 02:35:02
99.8,350,57.9,ram_stress,local_psutil,2026-04-02 02:35:03
99.9,347,57.8,ram_stress,local_psutil,2026-04-02 02:35:04
99.9,348,57.8,ram_stress,local_psutil,2026-04-02 02:35:05
100.0,349,57.9,ram_stress,local_psutil,2026-04-02 02:35:06
100.0,349,57.9,ram_stress,local_psutil,2026-04-02 02:35:07
100.0,347,57.9,ram_stress,local_psutil,2026-04-02 02:35:08
99.8,347,57.9,ram_stress,local_psutil,2026-04-02 02:35:09
98.8,347,57.9,ram_stress,local_psutil,2026-04-02 02:35:10
99.6,350,58.0,ram_stress,local_psutil,2026-04-02 02:35:11
100.0,348,58.1,ram_stress,local_psutil,2026-04-02 02:35:12
100.0,346,58.3,ram_stress,local_psutil,2026-04-02 02:35:13
100.0,346,58.4,ram_stress,local_psutil,2026-04-02 02:35:14
100.0,346,58.4,ram_stress,local_psutil,2026-04-02 02:35:15
99.9,350,58.4,ram_stress,local_psutil,2026-04-02 02:35:16
100.0,348,58.3,ram_stress,local_psutil,2026-04-02 02:35:17
100.0,346,58.3,ram_stress,local_psutil,2026-04-02 02:35:18
100.0,346,58.3,ram_stress,local_psutil,2026-04-02 02:35:19
99.9,346,58.3,ram_stress,local_psutil,2026-04-02 02:35:20
99.8,348,58.3,ram_stress,local_psutil,2026-04-02 02:35:21
100.0,346,58.3,ram_stress,local_psutil,2026-04-02 02:35:22
100.0,346,58.3,ram_stress,local_psutil,2026-04-02 02:35:23
99.9,346,58.3,ram_stress,local_psutil,2026-04-02 02:35:24
100.0,346,58.3,ram_stress,local_psutil,2026-04-02 02:35:25
100.0,350,58.4,ram_stress,local_psutil,2026-04-02 02:35:26
100.0,346,58.4,ram_stress,local_psutil,2026-04-02 02:35:27
100.0,346,58.3,ram_stress,local_psutil,2026-04-02 02:35:28
100.0,346,58.4,ram_stress,local_psutil,2026-04-02 02:35:29
100.0,346,58.4,ram_stress,local_psutil,2026-04-02 02:35:30
100.0,350,58.5,ram_stress,local_psutil,2026-04-02 02:35:31
99.9,348,58.5,ram_stress,local_psutil,2026-04-02 02:35:32
100.0,346,58.5,ram_stress,local_psutil,2026-04-02 02:35:33
100.0,346,58.5,ram_stress,local_psutil,2026-04-02 02:35:34
100.0,346,58.5,ram_stress,local_psutil,2026-04-02 02:35:35
100.0,348,58.5,ram_stress,local_psutil,2026-04-02 02:35:36
100.0,346,58.5,ram_stress,local_psutil,2026-04-02 02:35:37
100.0,346,58.5,ram_stress,local_psutil,2026-04-02 02:35:38
100.0,346,58.5,ram_stress,local_psutil,2026-04-02 02:35:39
99.9,348,58.6,ram_stress,local_psutil,2026-04-02 02:35:40
99.4,348,58.7,ram_stress,local_psutil,2026-04-02 02:35:41
99.9,346,58.7,ram_stress,local_psutil,2026-04-02 02:35:42
100.0,346,58.7,ram_stress,local_psutil,2026-04-02 02:35:43
100.0,344,58.5,ram_stress,local_psutil,2026-04-02 02:35:44
100.0,346,58.4,ram_stress,local_psutil,2026-04-02 02:35:45
99.9,346,58.4,ram_stress,local_psutil,2026-04-02 02:35:46
100.0,344,58.5,ram_stress,local_psutil,2026-04-02 02:35:47
100.0,344,58.5,ram_stress,local_psutil,2026-04-02 02:35:48
100.0,344,58.5,ram_stress,local_psutil,2026-04-02 02:35:49
99.9,344,58.5,ram_stress,local_psutil,2026-04-02 02:35:50
100.0,346,58.6,ram_stress,local_psutil,2026-04-02 02:35:51
100.0,342,58.0,ram_stress,local_psutil,2026-04-02 02:35:52
85.0,345,69.9,mixed,local_psutil,2026-04-02 02:43:16
87.3,339,70.2,mixed,local_psutil,2026-04-02 02:43:17
88.9,339,66.2,mixed,local_psutil,2026-04-02 02:43:18
84.9,339,71.1,mixed,local_psutil,2026-04-02 02:43:19
82.7,338,71.1,mixed,local_psutil,2026-04-02 02:43:20
76.3,342,71.4,mixed,local_psutil,2026-04-02 02:43:21
81.8,337,71.3,mixed,local_psutil,2026-04-02 02:43:22
81.2,339,58.1,mixed,local_psutil,2026-04-02 02:43:23
74.0,337,70.5,mixed,local_psutil,2026-04-02 02:43:24
74.6,337,63.2,mixed,local_psutil,2026-04-02 02:43:25
79.1,339,70.3,mixed,local_psutil,2026-04-02 02:43:26
75.7,337,70.2,mixed,local_psutil,2026-04-02 02:43:27
73.6,339,70.1,mixed,local_psutil,2026-04-02 02:43:28
73.2,337,63.5,mixed,local_psutil,2026-04-02 02:43:29
72.8,337,64.7,mixed,local_psutil,2026-04-02 02:43:30
74.5,337,69.8,mixed,local_psutil,2026-04-02 02:43:31
74.3,337,69.5,mixed,local_psutil,2026-04-02 02:43:32
74.0,337,66.4,mixed,local_psutil,2026-04-02 02:43:33
74.9,337,69.3,mixed,local_psutil,2026-04-02 02:43:34
75.9,337,69.1,mixed,local_psutil,2026-04-02 02:43:35
78.2,337,69.2,mixed,local_psutil,2026-04-02 02:43:36
75.9,339,69.3,mixed,local_psutil,2026-04-02 02:43:37
74.2,337,69.4,mixed,local_psutil,2026-04-02 02:43:38
74.4,337,68.9,mixed,local_psutil,2026-04-02 02:43:39
77.9,337,68.9,mixed,local_psutil,2026-04-02 02:43:40
75.0,337,69.5,mixed,local_psutil,2026-04-02 02:43:41
71.5,339,69.5,mixed,local_psutil,2026-04-02 02:43:42
80.2,337,69.1,mixed,local_psutil,2026-04-02 02:43:44
73.7,337,69.0,mixed,local_psutil,2026-04-02 02:43:45
80.2,338,69.3,mixed,local_psutil,2026-04-02 02:43:46
73.4,339,67.0,mixed,local_psutil,2026-04-02 02:43:47
76.3,337,68.9,mixed,local_psutil,2026-04-02 02:43:48
73.7,337,68.8,mixed,local_psutil,2026-04-02 02:43:49
73.8,337,68.8,mixed,local_psutil,2026-04-02 02:43:50
77.0,337,68.4,mixed,local_psutil,2026-04-02 02:43:51
76.1,341,61.4,mixed,local_psutil,2026-04-02 02:43:52
80.6,337,63.8,mixed,local_psutil,2026-04-02 02:43:53
74.6,337,59.4,mixed,local_psutil,2026-04-02 02:43:54
74.4,337,68.7,mixed,local_psutil,2026-04-02 02:43:55
75.0,336,69.3,mixed,local_psutil,2026-04-02 02:43:56
73.4,338,69.3,mixed,local_psutil,2026-04-02 02:43:57
72.8,336,69.2,mixed,local_psutil,2026-04-02 02:43:58
73.3,336,69.2,mixed,local_psutil,2026-04-02 02:43:59
74.7,336,69.2,mixed,local_psutil,2026-04-02 02:44:00
75.8,336,68.8,mixed,local_psutil,2026-04-02 02:44:01
76.0,336,68.9,mixed,local_psutil,2026-04-02 02:44:02
77.0,336,69.0,mixed,local_psutil,2026-04-02 02:44:03
78.5,338,67.4,mixed,local_psutil,2026-04-02 02:44:04
73.0,336,69.0,mixed,local_psutil,2026-04-02 02:44:05
74.1,336,68.9,mixed,local_psutil,2026-04-02 02:44:06
73.4,336,67.6,mixed,local_psutil,2026-04-02 02:44:07
75.7,336,68.8,mixed,local_psutil,2026-04-02 02:44:08
73.1,338,69.1,mixed,local_psutil,2026-04-02 02:44:09
74.0,336,70.0,mixed,local_psutil,2026-04-02 02:44:10
76.4,336,69.7,mixed,local_psutil,2026-04-02 02:44:11
75.4,336,69.9,mixed,local_psutil,2026-04-02 02:44:12
74.0,336,63.1,mixed,local_psutil,2026-04-02 02:44:13
81.6,336,65.7,mixed,local_psutil,2026-04-02 02:44:14
72.9,336,70.5,mixed,local_psutil,2026-04-02 02:44:15
80.2,337,70.5,mixed,local_psutil,2026-04-02 02:44:16
72.9,341,70.5,mixed,local_psutil,2026-04-02 02:44:17
71.5,337,62.9,mixed,local_psutil,2026-04-02 02:44:18
71.4,337,70.0,mixed,local_psutil,2026-04-02 02:44:19
72.4,337,63.4,mixed,local_psutil,2026-04-02 02:44:20
72.3,337,56.1,mixed,local_psutil,2026-04-02 02:44:21
72.6,341,66.3,mixed,local_psutil,2026-04-02 02:44:22
71.6,339,68.9,mixed,local_psutil,2026-04-02 02:44:23
73.4,337,61.8,mixed,local_psutil,2026-04-02 02:44:24
72.6,337,66.3,mixed,local_psutil,2026-04-02 02:44:25
72.3,337,65.6,mixed,local_psutil,2026-04-02 02:44:26
72.6,339,62.2,mixed,local_psutil,2026-04-02 02:44:27
73.0,337,62.2,mixed,local_psutil,2026-04-02 02:44:28
77.9,339,62.4,mixed,local_psutil,2026-04-02 02:44:29
71.8,339,62.3,mixed,local_psutil,2026-04-02 02:44:30
71.0,337,61.8,mixed,local_psutil,2026-04-02 02:44:31
71.8,340,61.1,mixed,local_psutil,2026-04-02 02:44:32
77.2,337,55.0,mixed,local_psutil,2026-04-02 02:44:33
72.3,337,58.4,mixed,local_psutil,2026-04-02 02:44:34
73.5,339,61.4,mixed,local_psutil,2026-04-02 02:44:35
70.8,337,61.4,mixed,local_psutil,2026-04-02 02:44:36
71.2,337,55.6,mixed,local_psutil,2026-04-02 02:44:37
69.7,337,59.9,mixed,local_psutil,2026-04-02 02:44:38
71.3,337,53.8,mixed,local_psutil,2026-04-02 02:44:39
74.2,337,53.8,mixed,local_psutil,2026-04-02 02:44:40
72.9,337,53.4,mixed,local_psutil,2026-04-02 02:44:41
72.8,337,53.8,mixed,local_psutil,2026-04-02 02:44:42
75.0,337,53.8,mixed,local_psutil,2026-04-02 02:44:43
78.6,337,53.8,mixed,local_psutil,2026-04-02 02:44:44
73.3,339,53.9,mixed,local_psutil,2026-04-02 02:44:45
73.0,337,53.9,mixed,local_psutil,2026-04-02 02:44:46
74.4,337,54.0,mixed,local_psutil,2026-04-02 02:44:47
73.2,337,53.9,mixed,local_psutil,2026-04-02 02:44:48
73.2,337,53.9,mixed,local_psutil,2026-04-02 02:44:49
73.8,339,53.9,mixed,local_psutil,2026-04-02 02:44:50
73.1,337,53.5,mixed,local_psutil,2026-04-02 02:44:51
74.0,337,54.0,mixed,local_psutil,2026-04-02 02:44:52
77.2,337,54.0,mixed,local_psutil,2026-04-02 02:44:53
74.3,337,53.9,mixed,local_psutil,2026-04-02 02:44:54
71.6,337,53.9,mixed,local_psutil,2026-04-02 02:44:55
70.2,337,53.9,mixed,local_psutil,2026-04-02 02:44:56
71.0,337,53.8,mixed,local_psutil,2026-04-02 02:44:57
71.6,337,53.9,mixed,local_psutil,2026-04-02 02:44:58
77.6,338,54.1,mixed,local_psutil,2026-04-02 02:44:59
71.4,340,54.2,mixed,local_psutil,2026-04-02 02:45:00
72.1,337,53.8,mixed,local_psutil,2026-04-02 02:45:01
72.0,337,53.6,mixed,local_psutil,2026-04-02 02:45:02
72.3,337,53.9,mixed,local_psutil,2026-04-02 02:45:03
72.3,337,53.9,mixed,local_psutil,2026-04-02 02:45:04
76.4,337,54.2,mixed,local_psutil,2026-04-02 02:45:05
73.6,339,54.2,mixed,local_psutil,2026-04-02 02:45:06
72.3,337,54.0,mixed,local_psutil,2026-04-02 02:45:07
71.6,337,54.1,mixed,local_psutil,2026-04-02 02:45:08
70.9,337,54.1,mixed,local_psutil,2026-04-02 02:45:09
71.1,337,54.1,mixed,local_psutil,2026-04-02 02:45:10
72.6,339,53.7,mixed,local_psutil,2026-04-02 02:45:11
70.9,337,53.6,mixed,local_psutil,2026-04-02 02:45:12
71.5,337,54.0,mixed,local_psutil,2026-04-02 02:45:13
71.3,337,54.0,mixed,local_psutil,2026-04-02 02:45:14
74.6,337,54.1,mixed,local_psutil,2026-04-02 02:45:15
73.8,337,54.1,mixed,local_psutil,2026-04-02 02:45:16
73.7,337,54.2,mixed,local_psutil,2026-04-02 02:45:17
77.3,337,54.3,mixed,local_psutil,2026-04-02 02:45:18
73.4,339,54.4,mixed,local_psutil,2026-04-02 02:45:19
73.1,337,54.4,mixed,local_psutil,2026-04-02 02:45:20
72.8,336,53.9,mixed,local_psutil,2026-04-02 02:45:21
72.4,336,53.9,mixed,local_psutil,2026-04-02 02:45:22
73.4,336,54.4,mixed,local_psutil,2026-04-02 02:45:23
77.9,338,54.5,mixed,local_psutil,2026-04-02 02:45:24
71.9,336,54.6,mixed,local_psutil,2026-04-02 02:45:25
71.6,336,54.6,mixed,local_psutil,2026-04-02 02:45:26
71.6,336,54.5,mixed,local_psutil,2026-04-02 02:45:27
77.7,338,54.6,mixed,local_psutil,2026-04-02 02:45:28
73.2,338,54.7,mixed,local_psutil,2026-04-02 02:45:29
71.5,336,54.7,mixed,local_psutil,2026-04-02 02:45:30
70.8,336,54.6,mixed,local_psutil,2026-04-02 02:45:31
72.0,336,54.2,mixed,local_psutil,2026-04-02 02:45:32
72.2,336,54.4,mixed,local_psutil,2026-04-02 02:45:33
71.8,337,54.5,mixed,local_psutil,2026-04-02 02:45:34
72.0,335,54.4,mixed,local_psutil,2026-04-02 02:45:35
71.5,335,54.4,mixed,local_psutil,2026-04-02 02:45:36
71.5,335,54.4,mixed,local_psutil,2026-04-02 02:45:37
72.3,335,54.4,mixed,local_psutil,2026-04-02 02:45:38
70.4,335,54.4,mixed,local_psutil,2026-04-02 02:45:39
70.4,335,54.5,mixed,local_psutil,2026-04-02 02:45:40
71.8,335,54.3,mixed,local_psutil,2026-04-02 02:45:41
74.1,335,53.9,mixed,local_psutil,2026-04-02 02:45:42
82.1,337,54.6,mixed,local_psutil,2026-04-02 02:45:43
72.8,335,54.5,mixed,local_psutil,2026-04-02 02:45:44
75.0,335,54.5,mixed,local_psutil,2026-04-02 02:45:45
72.8,335,54.5,mixed,local_psutil,2026-04-02 02:45:46
73.4,335,54.4,mixed,local_psutil,2026-04-02 02:45:47
73.5,337,54.4,mixed,local_psutil,2026-04-02 02:45:48
73.4,335,54.4,mixed,local_psutil,2026-04-02 02:45:49
73.0,335,54.4,mixed,local_psutil,2026-04-02 02:45:50
77.0,335,54.8,mixed,local_psutil,2026-04-02 02:45:51
74.0,335,54.4,mixed,local_psutil,2026-04-02 02:45:52
78.7,335,55.1,mixed,local_psutil,2026-04-02 02:45:53
70.9,337,55.1,mixed,local_psutil,2026-04-02 02:45:54
72.3,335,55.1,mixed,local_psutil,2026-04-02 02:45:55
71.8,335,55.2,mixed,local_psutil,2026-04-02 02:45:56
72.7,335,55.0,mixed,local_psutil,2026-04-02 02:45:57
71.0,335,55.0,mixed,local_psutil,2026-04-02 02:45:58
71.9,339,55.0,mixed,local_psutil,2026-04-02 02:45:59
71.1,335,55.0,mixed,local_psutil,2026-04-02 02:46:00
71.7,335,54.9,mixed,local_psutil,2026-04-02 02:46:01
71.4,335,54.5,mixed,local_psutil,2026-04-02 02:46:02
71.3,335,54.8,mixed,local_psutil,2026-04-02 02:46:03
71.2,335,54.8,mixed,local_psutil,2026-04-02 02:46:04
72.1,335,54.8,mixed,local_psutil,2026-04-02 02:46:05
76.3,335,55.0,mixed,local_psutil,2026-04-02 02:46:06
71.6,337,55.1,mixed,local_psutil,2026-04-02 02:46:07
