timestamp,cpu_percent,ram_percent,process_count,scenario,source_tag
2026-04-02 02:34:30,99.0,57.5,347,mixed,local_psutil
2026-04-02 02:34:31,100.0,57.5,351,mixed,local_psutil
2026-04-02 02:34:32,99.8,57.6,347,mixed,local_psutil
2026-04-02 02:34:33,99.8,57.5,347,mixed,local_psutil
2026-04-02 02:34:34,99.9,57.4,347,mixed,local_psutil
2026-04-02 02:34:35,100.0,57.5,347,mixed,local_psutil
2026-04-02 02:34:36,100.0,57.5,351,mixed,local_psutil
2026-04-02 02:34:37,99.5,57.5,347,mixed,local_psutil
2026-04-02 02:34:38,100.0,57.5,346,mixed,local_psutil
2026-04-02 02:34:39,100.0,57.5,346,mixed,local_psutil
2026-04-02 02:34:40,100.0,57.5,346,mixed,local_psutil
2026-04-02 02:34:41,100.0,57.5,348,mixed,local_psutil
2026-04-02 02:34:42,99.9,57.6,347,mixed,local_psutil
2026-04-02 02:34:43,100.0,57.6,349,mixed,local_psutil
2026-04-02 02:34:44,99.9,57.7,347,mixed,local_psutil
2026-04-02 02:34:45,100.0,57.7,347,mixed,local_psutil
2026-04-02 02:34:46,100.0,57.7,349,mixed,local_psutil
2026-04-02 02:34:47,100.0,57.5,347,mixed,local_psutil
2026-04-02 02:34:48,100.0,57.6,349,mixed,local_psutil
2026-04-02 02:34:49,99.8,57.5,347,mixed,local_psutil
2026-04-02 02:34:50,100.0,57.6,348,mixed,local_psutil
2026-04-02 02:34:51,100.0,57.4,349,mixed,local_psutil
2026-04-02 02:34:52,100.0,57.4,347,mixed,local_psutil
2026-04-02 02:34:53,100.0,57.5,347,mixed,local_psutil
2026-04-02 02:34:54,100.0,57.5,347,mixed,local_psutil
2026-04-02 02:34:55,100.0,57.5,347,mixed,local_psutil
2026-04-02 02:34:56,99.7,57.6,349,mixed,local_psutil
2026-04-02 02:34:57,99.7,57.8,349,mixed,local_psutil
2026-04-02 02:34:58,100.0,57.8,347,mixed,local_psutil
2026-04-02 02:34:59,100.0,57.9,347,mixed,local_psutil
2026-04-02 02:35:00,100.0,58.0,347,mixed,local_psutil
2026-04-02 02:35:01,99.9,57.9,349,mixed,local_psutil
2026-04-02 02:35:02,99.8,57.9,349,mixed,local_psutil
2026-04-02 02:35:03,99.9,57.8,347,mixed,local_psutil
2026-04-02 02:35:04,100.0,57.9,347,mixed,local_psutil
2026-04-02 02:35:05,99.9,57.9,347,mixed,local_psutil
2026-04-02 02:35:06,100.0,57.9,349,mixed,local_psutil
2026-04-02 02:35:07,100.0,57.9,347,mixed,local_psutil
2026-04-02 02:35:08,99.9,57.9,347,mixed,local_psutil
2026-04-02 02:35:09,99.8,57.9,347,mixed,local_psutil
2026-04-02 02:35:10,98.6,58.0,348,mixed,local_psutil
2026-04-02 02:35:11,100.0,58.0,348,mixed,local_psutil
2026-04-02 02:35:12,100.0,58.3,346,mixed,local_psutil
2026-04-02 02:35:14,100.0,58.4,346,mixed,local_psutil
2026-04-02 02:35:15,100.0,58.4,346,mixed,local_psutil
2026-04-02 02:35:16,100.0,58.4,348,mixed,local_psutil
2026-04-02 02:35:17,99.9,58.4,348,mixed,local_psutil
2026-04-02 02:35:18,100.0,58.3,346,mixed,local_psutil
2026-04-02 02:35:19,100.0,58.3,346,mixed,local_psutil
2026-04-02 02:35:20,99.9,58.3,346,mixed,local_psutil
2026-04-02 02:35:21,100.0,58.3,347,mixed,local_psutil
2026-04-02 02:35:22,99.8,58.3,348,mixed,local_psutil
2026-04-02 02:35:23,100.0,58.3,346,mixed,local_psutil
2026-04-02 02:35:24,99.9,58.3,346,mixed,local_psutil
2026-04-02 02:35:25,100.0,58.3,346,mixed,local_psutil
2026-04-02 02:35:26,100.0,58.4,349,mixed,local_psutil
2026-04-02 02:35:27,100.0,58.4,350,mixed,local_psutil
2026-04-02 02:35:28,100.0,58.4,346,mixed,local_psutil
2026-04-02 02:35:29,100.0,58.4,346,mixed,local_psutil
2026-04-02 02:35:30,100.0,58.5,346,mixed,local_psutil
2026-04-02 02:35:31,100.0,58.5,349,mixed,local_psutil
2026-04-02 02:35:32,99.9,58.5,350,mixed,local_psutil
2026-04-02 02:35:33,100.0,58.5,346,mixed,local_psutil
2026-04-02 02:35:34,100.0,58.5,346,mixed,local_psutil
2026-04-02 02:35:35,100.0,58.5,346,mixed,local_psutil
2026-04-02 02:35:36,100.0,58.5,346,mixed,local_psutil
2026-04-02 02:35:37,100.0,58.5,348,mixed,local_psutil
2026-04-02 02:35:38,100.0,58.5,346,mixed,local_psutil
2026-04-02 02:35:39,100.0,58.5,346,mixed,local_psutil
2026-04-02 02:35:40,99.9,58.6,346,mixed,local_psutil
2026-04-02 02:35:41,99.9,58.7,350,mixed,local_psutil
2026-04-02 02:35:42,99.4,58.8,349,mixed,local_psutil
2026-04-02 02:35:43,100.0,58.7,346,mixed,local_psutil
2026-04-02 02:35:44,100.0,58.4,344,mixed,local_psutil
2026-04-02 02:35:45,100.0,58.4,344,mixed,local_psutil
2026-04-02 02:35:46,100.0,58.5,348,mixed,local_psutil
2026-04-02 02:35:47,99.9,58.5,346,mixed,local_psutil
2026-04-02 02:35:48,100.0,58.5,344,mixed,local_psutil
2026-04-02 02:35:49,100.0,58.5,344,mixed,local_psutil
2026-04-02 02:35:50,99.9,58.5,344,mixed,local_psutil
2026-04-02 02:35:51,100.0,58.6,346,mixed,local_psutil
2026-04-02 02:35:52,100.0,58.6,346,mixed,local_psutil
